Id,Name,Category,Created at,Updated at,Parent category,Partner
681,Technical Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
680,Resume & Cover Letter Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
679,Medical Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
678,Legal Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
677,Grant Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
676,Business & Proposal Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
675,Academic & Research Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
674,Proofreading,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
673,Copy Editing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
672,Writing Tutoring,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
671,Web & UX Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,Writing,
670,Scriptwriting,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
669,Ghostwriting,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
668,Creative Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
667,Article & Blog Writing,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:49:41 UTC,Writing,
666,Firmware Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
665,Emerging Tech,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
664,Database Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
663,Coding Tutoring,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
662,AR/VR Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
661,Full Stack Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
660,Front-End Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
659,CMS Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
658,Back-End Development,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
657,Web Design,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
656,UX/UI Design,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
655,Prototyping,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:17 UTC,"Web, Mobile, and Software Development",
654,Mobile Design,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
653,Scripting & Automation,skills,2022-11-15 13:50:27 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
652,Manual Testing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
651,Automation Testing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
650,Scrum Leadership,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
649,Agile Leadership,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
648,Mobile Game Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
647,Mobile App Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
646,Video Game Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
645,Crypto Wallet Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
644,ECommerce Website Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
643,Crypto Coins & Tokens,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
642,Blockchain & NFT Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
641,Desktop Software Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,"Web, Mobile, and Software Development",
640,Sign Language Interpretation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
639,Live Interpretation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
638,Language Tutoring,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
637,Language Localization,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
636,General Translation Services,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
635,Technical Document Translation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
634,Medical Document Translation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
633,Legal Document Translation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Translation,
632,Social Media Strategy,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
631,Public Relations,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
630,Marketing Strategy,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
629,Content Strategy,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
628,Brand Strategy,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
627,Telemarketing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
626,Sales & Business Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
625,Lead Generation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
624,Social Media Marketing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
623,SEO,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
622,Search Engine Marketing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
621,Marketing Automation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
620,Email Marketing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
619,Display Advertising,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
618,Campaign Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Sales and Marketing,
617,Regulatory Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
616,Labor & Employment Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
615,International Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
614,Immigration Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
613,Tax Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
612,Securities & Finance Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
611,Paralegal Services,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
610,Intellectual Property Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
609,General Counsel,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
608,Business & Corporate Law,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:41 UTC,Legal,
607,Solution Architecture,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
606,DevOps Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
605,Cloud Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
604,Systems Administration,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
603,Network Administration,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
602,Network Security,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
601,IT Compliance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
600,Information Security,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
599,Systems Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
598,Business Applications Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
597,Database Administration,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,IT and Networking,
596,STEM Tutoring,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
595,Physics,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
594,Mathematics,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
593,Chemistry,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
592,Biology,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
591,Trade Show Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
590,Interior Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
589,Energy Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
588,Mechanical Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
587,Electronic Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
586,Electrical Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
585,Sourcing & Procurement,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
584,Logistics & Supply Chain Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
583,Structural Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
582,Civil Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
581,Building Information Modeling,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
580,Chemical & Process Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
579,Landscape Architecture,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
578,Architectural Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
577,CAD,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
576,3D Modeling & Rendering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Engineering and Architecture,
575,Visual Effects,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Design and Creative,
574,Videography,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Design and Creative,
573,Video Production,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Design and Creative,
572,Video Editing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Design and Creative,
571,Motion Graphics,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:16 UTC,Design and Creative,
570,3D Animation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
569,2D Animation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
568,Product & Industrial Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
567,Jewelry Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
566,Fashion Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
565,Product Photography,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
564,Local Photography,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
563,Voice Talent,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
562,Singing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
561,Music Performance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
560,Acting,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
559,Presentation Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
558,Packaging Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
557,Image Editing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
556,Graphic Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
555,Editorial Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
554,Creative Direction,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
553,Art Direction,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
552,NFT Art,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
551,Game Art,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
550,AR/VR Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
549,Logo Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
548,Brand Identity Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
547,Music Production,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
546,Songwriting & Music Composition,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
545,Audio Production,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
544,Audio Editing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
543,Pattern Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
542,Illustration,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
541,Fine Art,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
540,Cartoons & Comics,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
539,Portraits & Caricatures,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Design and Creative,
538,Data Mining,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
537,Data Engineering,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
536,Data Processing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
535,Data Extraction,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
534,Data Visualization,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
533,Experimentation & Testing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
532,Data Analytics,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
531,A/B Testing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
530,Machine Learning,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
529,Knowledge Representation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
528,Deep Learning,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Data Science and Analysis,
527,Tech Support,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
526,IT Support,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Customer Service,
525,Customer Onboarding,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
524,Customer Success,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
523,"Email, Phone & Chat Support",skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
522,Visual Tagging & Processing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
521,Content Moderation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
520,Community Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Customer Service,
519,Supply Chain & Logistics Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
518,Healthcare Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
517,Digital Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
516,Development & IT Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Admin Support,
515,Construction & Engineering Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
514,Personal Virtual Assistance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
513,Medical Virtual Assistance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
512,Legal Virtual Assistance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
511,General Virtual Assistance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
510,Executive Virtual Assistance,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
509,Web & Software Product Research,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:40 UTC,Admin Support,
508,Quantitative Research,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
507,Qualitative Research,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
506,Product Reviews,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
505,General Research Services,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
504,Market Research,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
503,Transcription,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
502,Dropshipping & Order Processing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
501,Business Project Management,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
500,Data Entry,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:49:39 UTC,Admin Support,
499,Tax Preparation,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
498,Personal Coaching,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
497,Management Consulting,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
496,Instructional Design,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
495,Business Analysis & Strategy,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
494,Training & Development,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
493,Recruiting & Talent Sourcing,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
492,HR Administration,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
491,Financial Management/CFO,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
490,Financial Analysis & Modeling,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
489,Bookkeeping,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
488,Accounting and Consulting,skills,2022-11-15 13:50:26 UTC,2022-12-05 19:53:15 UTC,Accounting and Consulting,
487,Communications,skills,2022-11-14 21:53:34 UTC,2022-11-14 21:53:34 UTC,Soft Skills,
486,Technical Skills,skills,2022-11-14 19:57:32 UTC,2022-11-14 19:57:32 UTC,Technical Skills,
485,Web Conferencing,skills,2022-11-09 23:21:30 UTC,2022-11-09 23:21:30 UTC,Productivity Tools,
